timestamp, current1, current2, current3, current4, accel x, accel y, accel z, degrees x, degrees y, degrees z, baro temp, baro pressure
447913, 0.00123047, 0.00871582, 0.0347607, 0.00748535, -0.105195, 0.0929626, 9.83936, -0.152588, -0.198364, 0.0762939, 26.7783, 91105.9
447923, 0.00164062, 0.00789551, 0.0351709, 0.00625488, -0.0513741, 0.110087, 9.81734, -0.0305176, 0.0762939, -0.0305176, 26.7797, 91105.8
447933, 0.00451172, 0.00748535, 0.0351709, 0.00789551, -0.0758379, 0.0660524, 9.82957, -0.0457764, -0.0152588, -0.0305176, 26.7761, 91105.6
447943, 0.00205078, 0.00748535, 0.0351709, 0.0070752, -0.0220175, 0.0733915, 9.78064, -0.0457764, -0.0457764, 0.0305176, 26.7771, 91106
447963, 0.00164062, 0.00871582, 0.0351709, 0.0070752, -0.0440349, 0.0587132, 9.7782, -0.137329, 0.0152588, 0, 26.7896, 91106.6
447973, 0.00287109, 0.00625488, 0.0359912, 0.0070752, -0.0733915, 0.0440349, 9.81, -0.0915527, 0.106812, 0.0457764, 26.7864, 91105.4
447983, 0.00164062, 0.00871582, 0.0321973, 0.00789551, -0.095409, 0.0587132, 9.78064, -0.0305176, -0.152588, 0.0305176, 26.7756, 91105.6
447993, 0.00246094, 0.00871582, 0.0321973, 0.00830566, -0.11498, 0.0758379, 9.83202, -0.0305176, 0.0762939, -0.0152588, 26.775, 91105.7
448003, 0.00246094, 0.00830566, 0.0317871, 0.00830566, -0.0709451, 0.0513741, 9.79288, -0.106812, -0.198364, 0.0305176, 26.7907, 91106
448013, 0.00246094, 0.00789551, 0.0334277, 0.00584473, -0.0489277, 0.0929626, 9.82957, -0.0610352, 0.0762939, 0.0457764, 26.7811, 91105.3
448023, 0.00205078, 0.00584473, 0.0351709, 0.00584473, -0.0122319, 0.100302, 9.78309, -0.0305176, -0.198364, 0.0305176, 26.7854, 91105.9
448043, 0.00410156, 0.00912598, 0.0368115, 0.00748535, -0.0440349, 0.0880698, 9.81245, -0.0610352, -0.0305176, -0.0305176, 26.7774, 91105.8
448053, 0.00164062, 0.00912598, 0.0368115, 0.00871582, -0.0758379, 0.095409, 9.81489, -0.0915527, 0.0610352, -0.0152588, 26.7789, 91105.5
448063, 0.00164062, 0.00748535, 0.034248, 0.00625488, -0.0758379, 0.0978554, 9.81979, -0.0610352, 0, 0.0152588, 26.776, 91105.5
448073, 0.00543457, 0.00748535, 0.0326074, 0.00625488, -0.0660524, 0.0807307, 9.81979, -0.106812, 0, -0.0457764, 26.7899, 91105.5
448083, 0.00410156, 0.00912598, 0.0326074, 0.0070752, -0.0709451, 0.0905162, 9.81979, -0.167847, -0.12207, 0.0152588, 26.7685, 91105.2
448093, 0.00287109, 0.00748535, 0.0351709, 0.00584473, -0.0220175, 0.063606, 9.80266, -0.0610352, -0.0915527, -0.0762939, 26.7694, 91105
448103, 0.00328125, 0.00748535, 0.0351709, 0.00912598, -0.0684988, 0.0684988, 9.82468, -0.0152588, -0.137329, 0, 26.7735, 91105.3
448113, 0.00246094, 0.00584473, 0.034248, 0.00666504, -0.0220175, 0.0856234, 9.78309, -0.0305176, 0.0457764, -0.0152588, 26.7836, 91105.3
448133, 0.000820312, 0.00830566, 0.0351709, 0.0070752, -0.0611596, 0.063606, 9.79288, -0.0305176, 0.137329, 0.0610352, 26.7911, 91106
448143, 0.000820312, 0.0070752, 0.0368115, 0.00830566, -0.0831771, 0.0684988, 9.82468, 0, -0.0762939, 0.0152588, 26.7743, 91106
